STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051218,-4,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051219,-6,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051220,1,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051221,0,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051222,-8,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051223,-9,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051224,-4,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051225,-5,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051226,-4,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051227,-8,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051228,-3,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051229,0,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051230,-6,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20051231,-9,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060101,-7,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060102,-7,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060103,-10,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060104,-8,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060105,-10,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060106,-9,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060107,-6,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060108,-10,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060109,-7,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060110,-7,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060111,-10,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060112,-10,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060113,-12,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060114,-16,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060115,-15,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060116,-14,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060117,-12,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060118,-12,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060119,-10,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060120,-11,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060121,-13,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060122,-12,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060123,-16,-9999,-9999
GHCND:AYM00089578,DOME PLATEAU EAGLE AY,20060124,-14,-9999,-9999
