STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089734,DOME FUJI AY,19970530,-90,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970601,-89,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970602,-96,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970604,-87,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970606,-75,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970607,-89,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970609,-92,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970611,-93,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970613,-77,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970615,-72,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970620,-61,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970621,-58,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970622,-71,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970623,-63,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970624,-69,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970625,-67,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970626,-66,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970627,-75,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970630,-81,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970703,-100,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970711,-95,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970712,-97,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970713,-98,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970717,-70,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970718,-71,-9999,-9999
GHCND:AYM00089734,DOME FUJI AY,19970719,-79,-9999,-9999
