STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940531,-26,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940601,-28,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940602,-21,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940603,-19,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940604,-18,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940605,-14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940606,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940607,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940608,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940609,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940610,-10,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940611,-10,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940612,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940613,-7,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940614,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940615,-11,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940616,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940617,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940618,-15,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940619,-16,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940620,-14,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940621,-13,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940622,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940623,-12,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940624,-10,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940625,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940626,-8,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940627,-9,-9999,-9999
GHCND:AYM00089811,LAW DOME SUMMIT AY,19940628,-7,-9999,-9999
